Year,Player,Result,Min,Gls,Ast,PK,Sh,SoT,CrdY,CrdR,Int,Tkl,xG,xAG,SCA,GCA,SoTA,GA,Saves,Save%,CS,is_goalkeeper,Rank
2006,Kaká,35-9-7,3883.0,20.0,7.712062256809339,3.0,,50.02255639097744,2.0,0.0,,,0.4635591037857327,0.1787498334053155,1.159420570483639,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11
2006,Franck Ribéry,21-14-11,3829.0,8.0,7.712062256809339,0.0,,50.02255639097744,7.0,1.0,,,0.1880386523896579,0.1812707242394464,1.1757717616056331,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13
2006,Gennaro Gattuso,36-10-7,4188.0,3.0,7.712062256809339,0.0,,50.02255639097744,14.0,1.0,,,0.0644699140401146,0.1657319969228368,1.074983303531034,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14
2006,Patrick Vieira,30-13-3,4038.0,7.0,7.712062256809339,0.0,,50.02255639097744,16.0,1.0,,,0.1560178306092124,0.1718884604043686,1.1149158185210426,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14
2007,Kaká,25-13-9,4053.0,18.0,7.712062256809339,6.0,,50.02255639097744,3.0,0.0,,,0.3997039230199852,0.1712523077011696,1.110789557164562,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1
2007,Cristiano Ronaldo,35-7-12,4504.0,25.0,8.0,3.0,,50.02255639097744,7.0,0.0,,,0.4995559502664298,0.1598579040852575,0.9995626277060324,8.0,0.0,0.0,0.0,0.0,0.0,0,2
2007,Lionel Messi,17-7-7,2376.0,15.0,7.712062256809339,0.0,,50.02255639097744,3.0,0.0,,,0.5681818181818181,0.2921235703336871,1.8947938026885396,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3
2007,Didier Drogba,31-12-5,3996.0,26.0,4.0,0.0,,50.02255639097744,11.0,0.0,,,0.5855855855855856,0.09009009009009,1.1266341529499424,4.0,0.0,0.0,0.0,0.0,0.0,0,4
2007,Andrea Pirlo,32-15-10,4752.0,3.0,7.712062256809339,0.0,,50.02255639097744,6.0,1.0,,,0.0568181818181818,0.1460617851668435,0.9473969013442696,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5
2007,Ruud van Nistelrooy,27-7-10,3748.0,31.0,7.712062256809339,6.0,,50.02255639097744,5.0,0.0,,,0.7443970117395945,0.1851882612360833,1.2011819837748052,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6
2007,Zlatan Ibrahimović,25-8-4,2895.0,15.0,7.712062256809339,0.0,,50.02255639097744,12.0,3.0,,,0.466321243523316,0.2397532307816375,1.555105380030387,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7
2007,Cesc Fàbregas,26-14-12,4318.0,4.0,11.0,0.0,,50.02255639097744,10.0,0.0,,,0.0833719314497452,0.2292728114867994,1.042619285592397,11.0,0.0,0.0,0.0,0.0,0.0,0,8
2007,Robinho,24-6-10,2321.0,7.0,7.712062256809339,0.0,,50.02255639097744,5.0,1.0,,,0.2714347264110297,0.2990459298202673,1.939694129766467,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9
2007,Francesco Totti,25-12-9,3988.0,30.0,7.712062256809339,6.0,,50.02255639097744,4.0,1.0,,,0.6770310932798395,0.1740435313723271,1.128894201401196,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,10
2007,Frédéric Kanouté,24-9-9,3418.0,25.0,7.712062256809339,7.0,,50.02255639097744,4.0,0.0,,,0.6582796957284962,0.2030677598340668,1.3171533280245669,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11
2007,Ronaldinho,24-8-9,3542.0,23.0,7.712062256809339,7.0,,50.02255639097744,8.0,1.0,,,0.5844155844155845,0.1959586682983739,1.2710418055302004,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12
2007,Steven Gerrard,31-13-11,4700.0,13.0,2.0,1.0,,50.02255639097744,3.0,0.0,,,0.2489361702127659,0.0382978723404255,0.9578787394016958,2.0,0.0,0.0,0.0,0.0,0.0,0,13
2007,Juan Román Riquelme,5-4-4,1170.0,1.0,7.712062256809339,1.0,,50.02255639097744,1.0,0.0,,,0.0769230769230769,0.593235558216103,3.847888953152111,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14
2007,Dani Alves,28-10-10,4290.0,5.0,7.712062256809339,0.0,,50.02255639097744,17.0,0.0,,,0.1048951048951049,0.1617915158771189,1.049424259950576,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15
2008,Cristiano Ronaldo,38-13-4,4661.0,43.0,6.0,5.0,,50.02255639097744,7.0,1.0,,,0.8302939283415577,0.1158549667453336,0.9658936011988778,6.0,0.0,0.0,0.0,0.0,0.0,0,1
2008,Lionel Messi,21-10-6,2726.0,16.0,7.712062256809339,5.0,,50.02255639097744,4.0,0.0,,,0.5282465150403521,0.2546168756833604,1.6515150679339583,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2
2008,Fernando Torres,30-15-6,3933.0,33.0,4.0,0.0,,50.02255639097744,7.0,0.0,,,0.7551487414187643,0.091533180778032,1.14468092427866,4.0,0.0,0.0,0.0,0.0,0.0,0,3
2008,Xavi,34-15-8,4689.0,11.0,7.712062256809339,0.0,,50.02255639097744,6.0,1.0,,,0.2111324376199616,0.1480242275779143,0.960125842437187,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5
2008,Andrey Arshavin,11-4-7,1952.0,7.0,7.712062256809339,0.0,,50.02255639097744,4.0,1.0,,,0.3227459016393442,0.3555766409389552,2.3063678663872795,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6
2008,David Villa,21-8-14,3107.0,25.0,7.712062256809339,3.0,,50.02255639097744,5.0,2.0,,,0.7241712262632765,0.223394143261294,1.4489958400991212,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7
2008,Zlatan Ibrahimović,24-9-7,3128.0,24.0,7.712062256809339,9.0,,50.02255639097744,9.0,0.0,,,0.690537084398977,0.2218943743966881,1.439267926850374,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8
2008,Kaká,20-8-10,3270.0,17.0,7.712062256809339,7.0,,50.02255639097744,5.0,0.0,,,0.4678899082568807,0.2122585942241102,1.3767676070911223,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9
2008,Steven Gerrard,28-15-9,4422.0,17.0,8.0,5.0,,50.02255639097744,5.0,0.0,,,0.3459972862957937,0.1628222523744912,1.018098162638618,8.0,0.0,0.0,0.0,0.0,0.0,0,10
2008,Marcos Senna,30-5-9,3749.0,5.0,7.712062256809339,3.0,,50.02255639097744,9.0,0.0,,,0.1200320085356095,0.185138864527298,1.2008615831389624,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11
2008,Emmanuel Adebayor,28-13-4,3558.0,27.0,4.0,3.0,,50.02255639097744,5.0,0.0,,,0.6829679595278246,0.1011804384485666,1.2653260469893113,4.0,0.0,0.0,0.0,0.0,0.0,0,12
2008,Wayne Rooney,29-9-2,3222.0,18.0,9.0,0.0,,50.02255639097744,10.0,0.0,,,0.5027932960893855,0.2513966480446927,1.3972781114798167,9.0,0.0,0.0,0.0,0.0,0.0,0,13
2008,Sergio Agüero,25-8-12,3402.0,24.0,7.712062256809339,0.0,,50.02255639097744,10.0,3.0,,,0.6349206349206349,0.204022811026702,1.323348052671361,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14
2008,Frank Lampard,23-11-4,2966.0,15.0,8.0,6.0,,50.02255639097744,5.0,1.0,,,0.4551584625758598,0.2427511800404585,1.5178793240687694,8.0,0.0,0.0,0.0,0.0,0.0,0,15
2009,Lionel Messi,31-9-3,3444.0,32.0,7.712062256809339,3.0,,50.02255639097744,3.0,0.0,,,0.8362369337979094,0.2015347279654008,1.3072096617851248,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1
2009,Cristiano Ronaldo,32-13-4,4112.0,22.0,6.0,4.0,,50.02255639097744,9.0,1.0,,,0.4815175097276264,0.1313229571984435,1.0948516719815102,6.0,0.0,0.0,0.0,0.0,0.0,0,2
2009,Xavi,43-11-5,4925.0,9.0,0.0,0.0,,50.02255639097744,6.0,0.0,,,0.1644670050761421,0.0,0.9141177817640548,0.0,0.0,0.0,0.0,0.0,0.0,0,3
2009,Andrés Iniesta,31-8-2,3168.0,6.0,7.712062256809339,0.0,,50.02255639097744,6.0,0.0,,,0.1704545454545454,0.2190926777502652,1.4210953520164047,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,4
2009,Samuel Eto'o,31-11-6,3870.0,36.0,7.712062256809339,3.0,,50.02255639097744,11.0,0.0,,,0.8372093023255813,0.1793502850420776,1.163315264906452,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5
2009,Kaká,28-9-3,3256.0,18.0,2.0,8.0,,50.02255639097744,4.0,0.0,,,0.4975429975429975,0.0552825552825552,1.3826873695294748,2.0,0.0,0.0,0.0,0.0,0.0,0,6
2009,Zlatan Ibrahimović,28-12-8,4248.0,27.0,7.712062256809339,2.0,,50.02255639097744,10.0,0.0,,,0.5720338983050848,0.1633911495086724,1.0597999235376576,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7
2009,Wayne Rooney,34-11-5,3795.0,24.0,7.0,0.0,,50.02255639097744,11.0,1.0,,,0.5691699604743083,0.1660079051383399,1.1863056851615204,7.0,0.0,0.0,0.0,0.0,0.0,0,8
2009,Didier Drogba,18-12-4,2215.0,10.0,4.0,0.0,,50.02255639097744,3.0,0.0,,,0.4063205417607223,0.1625282167042889,2.032519221303824,4.0,0.0,0.0,0.0,0.0,0.0,0,9
2009,Steven Gerrard,33-10-3,3724.0,24.0,9.0,7.0,,50.02255639097744,6.0,0.0,,,0.5800214822771214,0.2175080558539205,1.2089232210494012,9.0,0.0,0.0,0.0,0.0,0.0,0,10
2009,Fernando Torres,30-10-2,3135.0,19.0,4.0,0.0,,50.02255639097744,2.0,0.0,,,0.5454545454545454,0.1148325358851674,1.4360542504586826,4.0,0.0,0.0,0.0,0.0,0.0,0,11
2009,Cesc Fàbregas,23-9-7,3201.0,4.0,10.0,0.0,,50.02255639097744,9.0,0.0,,,0.1124648547328959,0.2811621368322399,1.4064448844698436,10.0,0.0,0.0,0.0,0.0,0.0,0,12
2009,Edin Džeko,27-8-11,3875.0,37.0,7.712062256809339,0.0,,50.02255639097744,5.0,0.0,,,0.8593548387096773,0.1791188653194427,1.161814212951734,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13
2009,Ryan Giggs,24-10-5,2157.0,3.0,7.0,0.0,,50.02255639097744,0.0,0.0,,,0.125173852573018,0.2920723226703755,2.087172033003231,7.0,0.0,0.0,0.0,0.0,0.0,0,14
2009,Thierry Henry,34-7-5,3430.0,26.0,7.712062256809339,0.0,,50.02255639097744,5.0,0.0,,,0.6822157434402333,0.2023573186917902,1.3125452114250642,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15
2010,Lionel Messi,38-9-3,4187.0,42.0,7.712062256809339,1.0,,50.02255639097744,3.0,0.0,,,0.9027943635060902,0.1657715794394173,1.0752400466176186,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1
2010,Andrés Iniesta,32-8-3,2867.0,2.0,7.712062256809339,0.0,,50.02255639097744,4.0,0.0,,,0.0627833972793861,0.2420947342563099,1.5702930154126158,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2
2010,Xavi,38-10-4,4371.0,4.0,7.712062256809339,0.0,,50.02255639097744,5.0,0.0,,,0.0823610157858613,0.1587933203186548,1.0299771391416082,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3
2010,Wesley Sneijder,29-10-3,3296.0,9.0,7.712062256809339,0.0,,50.02255639097744,5.0,2.0,,,0.245752427184466,0.2105842242454006,1.3659071830060587,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,4
2010,Diego Forlán,21-16-17,4303.0,27.0,7.712062256809339,4.0,,50.02255639097744,3.0,0.0,,,0.5647222867766675,0.1613027197566443,1.0462537939084289,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5
2010,Cristiano Ronaldo,31-6-5,3465.0,34.0,7.712062256809339,4.0,,50.02255639097744,6.0,2.0,,,0.8831168831168831,0.2003133053716711,1.299287178986427,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6
2010,David Villa,29-13-7,3999.0,34.0,7.712062256809339,4.0,,50.02255639097744,7.0,1.0,,,0.765191297824456,0.1735647919762041,1.125788966038502,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8
2010,Didier Drogba,24-9-10,3721.0,34.0,10.0,1.0,,50.02255639097744,8.0,1.0,,,0.8223595807578608,0.2418704649287825,1.209897897121196,10.0,0.0,0.0,0.0,0.0,0.0,0,9
2010,Xabi Alonso,36-4-7,4108.0,3.0,7.712062256809339,1.0,,50.02255639097744,16.0,0.0,,,0.0657254138266796,0.1689594944286369,1.0959177398218038,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,10
2010,Carles Puyol,35-9-3,4054.0,1.0,7.712062256809339,0.0,,50.02255639097744,12.0,1.0,,,0.0222002960039467,0.1712100649020326,1.110515558753816,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11
2010,Samuel Eto'o,28-13-11,4297.0,18.0,0.0,3.0,,50.02255639097744,8.0,0.0,,,0.377007214335583,0.0,1.047714702161501,0.0,0.0,0.0,0.0,0.0,0.0,0,12
2010,Mesut Özil,28-12-9,3943.0,11.0,7.712062256809339,2.0,,50.02255639097744,3.0,0.0,,,0.2510778594978443,0.1760298257958002,1.141777853205166,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13
2010,Arjen Robben,25-5-7,2624.0,21.0,7.712062256809339,3.0,,50.02255639097744,3.0,0.0,,,0.7202743902439025,0.2645143304545886,1.715712681092976,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14
2010,Thomas Müller,30-11-9,3865.0,18.0,7.712062256809339,0.0,,50.02255639097744,6.0,1.0,,,0.4191461836998706,0.1795823035220803,1.164820200566098,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15
2011,Lionel Messi,35-8-4,3997.0,43.0,7.712062256809339,5.0,,50.02255639097744,3.0,0.0,,,0.9682261696272204,0.173651639507841,1.1263522830092494,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1
2011,Cristiano Ronaldo,38-8-3,4189.0,48.0,7.712062256809339,9.0,,50.02255639097744,5.0,0.0,,,1.0312723800429695,0.1656924333045692,1.0747266830241036,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2
2011,Xavi,39-7-3,3926.0,6.0,1.0,0.0,,50.02255639097744,7.0,0.0,,,0.1375445746306673,0.0229240957717778,1.1467218734559272,1.0,0.0,0.0,0.0,0.0,0.0,0,3
2011,Andrés Iniesta,42-7-2,4309.0,11.0,0.0,0.0,,50.02255639097744,5.0,0.0,,,0.2297516825249478,0.0,1.0447969540932862,0.0,0.0,0.0,0.0,0.0,0.0,0,4
2011,Wayne Rooney,26-10-5,3354.0,16.0,11.0,4.0,,50.02255639097744,7.0,0.0,,,0.4293381037567084,0.295169946332737,1.3422868441228295,11.0,0.0,0.0,0.0,0.0,0.0,0,5
2011,Luis Suárez,17-10-10,3287.0,15.0,3.0,2.0,,50.02255639097744,10.0,1.0,,,0.4107088530574992,0.0821417706114998,1.3696471174894949,3.0,0.0,0.0,0.0,0.0,0.0,0,6
2011,Diego Forlán,15-8-18,2846.0,12.0,7.712062256809339,0.0,,50.02255639097744,3.0,0.0,,,0.3794799718903724,0.2438810973692341,1.5818798577610578,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7
2011,Samuel Eto'o,25-8-12,3855.0,29.0,7.712062256809339,6.0,,50.02255639097744,3.0,0.0,,,0.6770428015564203,0.1800481460733697,1.167841783446944,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8
2011,Mesut Özil,43-8-6,4197.0,9.0,0.0,0.0,,50.02255639097744,3.0,0.0,,,0.1929949964260185,0.0,1.0726781213218894,0.0,0.0,0.0,0.0,0.0,0.0,0,11
2011,Wesley Sneijder,25-6-12,3627.0,11.0,7.712062256809339,0.0,,50.02255639097744,3.0,0.0,,,0.2729528535980149,0.1913663091019687,1.24125450101681,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12
2011,Thomas Müller,34-8-9,4144.0,19.0,7.712062256809339,0.0,,50.02255639097744,3.0,0.0,,,0.4126447876447877,0.1674916995928669,1.0863972189160158,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13
2011,David Villa,45-7-2,4348.0,27.0,0.0,3.0,,50.02255639097744,3.0,1.0,,,0.5588776448942042,0.0,1.0354255002732222,0.0,0.0,0.0,0.0,0.0,0.0,0,14
2011,Bastian Schweinsteiger,29-8-8,3839.0,6.0,0.0,1.0,,50.02255639097744,10.0,0.0,,,0.1406616306329773,0.0,1.1727090583974915,0.0,0.0,0.0,0.0,0.0,0.0,0,15
2012,Lionel Messi,37-11-5,4710.0,67.0,0.0,14.0,,50.02255639097744,8.0,0.0,,,1.2802547770700636,0.0,0.9558450265791868,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2012,Cristiano Ronaldo,46-7-5,5210.0,64.0,0.0,15.0,,50.02255639097744,7.0,0.0,,,1.1055662188099808,0.0,0.8641132581934684,0.0,0.0,0.0,0.0,0.0,0.0,0,2
2012,Andrés Iniesta,29-10-2,2973.0,5.0,2.0,0.0,,50.02255639097744,4.0,0.0,,,0.1513622603430877,0.0605449041372351,1.5143054406955834,2.0,0.0,0.0,0.0,0.0,0.0,0,3
2012,Xavi,33-12-3,3511.0,12.0,0.0,0.0,,50.02255639097744,2.0,0.0,,,0.3076046710338935,0.0,1.28226433357675,0.0,0.0,0.0,0.0,0.0,0.0,0,4
2012,Radamel Falcao,30-10-13,4365.0,37.0,0.0,6.0,,50.02255639097744,9.0,0.0,,,0.7628865979381443,0.0,1.0313929152778851,0.0,0.0,0.0,0.0,0.0,0.0,0,5
2012,Andrea Pirlo,27-19-0,4156.0,4.0,2.0,0.0,,50.02255639097744,6.0,0.0,,,0.0866217516843118,0.0433108758421559,1.0832603645784336,2.0,0.0,0.0,0.0,0.0,0.0,0,7
2012,Didier Drogba,22-10-8,2813.0,15.0,1.0,1.0,,50.02255639097744,3.0,1.0,,,0.4799146818343405,0.0319943121222893,1.6004372823277533,1.0,0.0,0.0,0.0,0.0,0.0,0,8
2012,Robin van Persie,29-9-15,4522.0,40.0,9.0,3.0,,50.02255639097744,9.0,0.0,,,0.796107916850951,0.1791242812914639,0.9955838290995068,9.0,0.0,0.0,0.0,0.0,0.0,0,9
2012,Zlatan Ibrahimović,27-8-11,4065.0,35.0,0.0,12.0,,50.02255639097744,6.0,1.0,,,0.7749077490774907,0.0,1.1075104736009764,0.0,0.0,0.0,0.0,0.0,0.0,0,10
2012,Xabi Alonso,43-7-3,4576.0,4.0,0.0,1.0,,50.02255639097744,19.0,0.0,,,0.0786713286713286,0.0,0.9838352437036648,0.0,0.0,0.0,0.0,0.0,0.0,0,11
2012,Yaya Touré,33-7-6,3860.0,10.0,9.0,0.0,,50.02255639097744,12.0,0.0,,,0.233160621761658,0.2098445595854922,1.16632903502279,9.0,0.0,0.0,0.0,0.0,0.0,0,12
2012,Mesut Özil,43-5-4,3966.0,10.0,3.0,1.0,,50.02255639097744,5.0,1.0,,,0.226928895612708,0.0680786686838124,1.135156347752892,3.0,0.0,0.0,0.0,0.0,0.0,0,14
2012,Wayne Rooney,32-7-7,3917.0,35.0,4.0,9.0,,50.02255639097744,2.0,1.0,,,0.8041868777125352,0.0919070717385754,1.1493566696931248,4.0,0.0,0.0,0.0,0.0,0.0,0,15
2013,Cristiano Ronaldo,33-10-9,4336.0,47.0,2.0,6.0,,50.02255639097744,12.0,0.0,,,0.9755535055350554,0.0415129151291512,1.0382910690009155,2.0,0.0,0.0,0.0,0.0,0.0,0,1
2013,Lionel Messi,35-11-5,4062.0,59.0,0.0,5.0,,50.02255639097744,1.0,0.0,,,1.3072378138847858,0.0,1.1083284281605046,0.0,0.0,0.0,0.0,0.0,0.0,0,2
2013,Franck Ribéry,38-4-2,3389.0,13.0,4.0,0.0,,50.02255639097744,4.0,0.0,,,0.3452345824727058,0.1062260253762171,1.328424336142806,4.0,0.0,0.0,0.0,0.0,0.0,0,3
2013,Zlatan Ibrahimović,33-10-6,4305.0,37.0,3.0,6.0,,50.02255639097744,11.0,2.0,,,0.7735191637630663,0.0627177700348432,1.0457677294280998,3.0,0.0,0.0,0.0,0.0,0.0,0,4
2013,Neymar,5-0-0,410.0,4.0,2.0,0.0,,50.02255639097744,1.0,0.0,,,0.8780487804878049,0.4390243902439024,10.980561158995048,2.0,0.0,0.0,0.0,0.0,0.0,0,5
2013,Andrés Iniesta,36-9-7,3760.0,4.0,0.0,0.0,,50.02255639097744,5.0,0.0,,,0.0957446808510638,0.0,1.1973484242521195,0.0,0.0,0.0,0.0,0.0,0.0,0,6
2013,Robin van Persie,37-6-6,3990.0,34.0,11.0,4.0,,50.02255639097744,8.0,0.0,,,0.7669172932330828,0.2481203007518797,1.1283283396461077,11.0,0.0,0.0,0.0,0.0,0.0,0,7
2013,Arjen Robben,26-0-2,1984.0,9.0,1.0,0.0,,50.02255639097744,2.0,0.0,,,0.4082661290322581,0.0453629032258064,2.269168384671356,1.0,0.0,0.0,0.0,0.0,0.0,0,8
2013,Gareth Bale,24-13-10,4131.0,28.0,4.0,2.0,,50.02255639097744,10.0,0.0,,,0.6100217864923747,0.0871459694989106,1.089816043376415,4.0,0.0,0.0,0.0,0.0,0.0,0,9
2013,Andrea Pirlo,35-9-8,4629.0,7.0,5.0,1.0,,50.02255639097744,8.0,0.0,,,0.136098509397278,0.0972132209980557,0.9725707658647592,5.0,0.0,0.0,0.0,0.0,0.0,0,10
2013,Radamel Falcao,23-7-8,3255.0,30.0,0.0,9.0,,50.02255639097744,9.0,0.0,,,0.8294930875576036,0.0,1.383112158275874,0.0,0.0,0.0,0.0,0.0,0.0,0,11
2013,Yaya Touré,25-10-8,3818.0,13.0,6.0,1.0,,50.02255639097744,10.0,0.0,,,0.3064431639601886,0.1414353064431639,1.1791592653713907,6.0,0.0,0.0,0.0,0.0,0.0,0,12
2013,Robert Lewandowski,26-15-9,4223.0,36.0,2.0,4.0,,50.02255639097744,3.0,1.0,,,0.7672270897466256,0.0426237272081458,1.066073898931558,2.0,0.0,0.0,0.0,0.0,0.0,0,13
2013,Philipp Lahm,38-5-3,4017.0,0.0,1.0,0.0,,50.02255639097744,5.0,0.0,,,0.0,0.022404779686333,1.1207443552870229,1.0,0.0,0.0,0.0,0.0,0.0,0,14
2013,Xavi,37-7-6,3946.0,6.0,3.0,1.0,,50.02255639097744,1.0,0.0,,,0.1368474404460213,0.0684237202230106,1.140909801112005,3.0,0.0,0.0,0.0,0.0,0.0,0,14
2014,Cristiano Ronaldo,36-9-5,4303.0,58.0,1.0,8.0,,50.02255639097744,8.0,1.0,,,1.2131071345572857,0.0209156402509876,1.0462537939084289,1.0,0.0,0.0,0.0,0.0,0.0,0,1
2014,Lionel Messi,30-9-5,3643.0,42.0,0.0,10.0,,50.02255639097744,2.0,0.0,,,1.0376063683777106,0.0,1.2358029303288416,0.0,0.0,0.0,0.0,0.0,0.0,0,2
2014,Arjen Robben,37-5-3,3186.0,21.0,3.0,1.0,,50.02255639097744,1.0,0.0,,,0.5932203389830508,0.0847457627118644,1.4130665647168767,3.0,0.0,0.0,0.0,0.0,0.0,0,4
2014,Thomas Müller,42-6-5,3712.0,25.0,3.0,5.0,,50.02255639097744,2.0,0.0,,,0.6061422413793103,0.0727370689655172,1.2128313780140003,3.0,0.0,0.0,0.0,0.0,0.0,0,5
2014,Philipp Lahm,40-6-4,4209.0,1.0,2.0,0.0,,50.02255639097744,3.0,0.0,,,0.0213827512473271,0.0427655024946543,1.0696198800636658,2.0,0.0,0.0,0.0,0.0,0.0,0,6
2014,Neymar,30-7-6,3132.0,21.0,1.0,2.0,,50.02255639097744,9.0,0.0,,,0.603448275862069,0.028735632183908,1.4374297813499266,1.0,0.0,0.0,0.0,0.0,0.0,0,7
2014,James Rodríguez,25-11-5,3208.0,15.0,3.0,3.0,,50.02255639097744,3.0,0.0,,,0.4208229426433915,0.0841645885286783,1.4033759585997412,3.0,0.0,0.0,0.0,0.0,0.0,0,8
2014,Toni Kroos,41-6-5,4063.0,4.0,4.0,0.0,,50.02255639097744,7.0,0.0,,,0.0886044794486832,0.0886044794486832,1.1080556424287398,4.0,0.0,0.0,0.0,0.0,0.0,0,9
2014,Ángel Di María,40-8-4,3776.0,8.0,1.0,0.0,,50.02255639097744,7.0,0.0,,,0.1906779661016949,0.0238347457627118,1.1922749139798647,1.0,0.0,0.0,0.0,0.0,0.0,0,10
2014,Diego Costa,34-7-7,3812.0,35.0,0.0,6.0,,50.02255639097744,9.0,0.0,,,0.8263378803777545,0.0,1.1810152348341998,0.0,0.0,0.0,0.0,0.0,0.0,0,11
2014,Gareth Bale,30-5-6,3041.0,22.0,1.0,0.0,,50.02255639097744,3.0,0.0,,,0.6511016113120683,0.0295955277869122,1.4804439576415551,1.0,0.0,0.0,0.0,0.0,0.0,0,12
2014,Zlatan Ibrahimović,34-8-5,3928.0,40.0,2.0,8.0,,50.02255639097744,8.0,0.0,,,0.9164969450101832,0.0458248472505091,1.1461380028482613,2.0,0.0,0.0,0.0,0.0,0.0,0,13
2014,Yaya Touré,31-7-11,4095.0,21.0,10.0,6.0,,50.02255639097744,9.0,0.0,,,0.4615384615384615,0.2197802197802197,1.099396843757746,10.0,0.0,0.0,0.0,0.0,0.0,0,14
2014,Mario Götze,35-7-5,2773.0,18.0,1.0,0.0,,50.02255639097744,0.0,0.0,,,0.5842048323115759,0.0324558240173097,1.623523287121518,1.0,0.0,0.0,0.0,0.0,0.0,0,15
2015,Lionel Messi,54-7-8,6157.0,62.0,31.0,8.0,17.0,6.0,7.0,0.0,1.0,1.0,0.9062855286665584,0.4531427643332791,0.0877050511612798,31.0,0.0,0.0,0.0,0.0,0.0,0,1
2015,Cristiano Ronaldo,42-5-9,4848.0,66.0,19.0,14.0,20.0,10.0,7.0,1.0,3.0,2.0,1.2252475247524752,0.3527227722772277,0.1856435643564356,19.0,0.0,0.0,0.0,0.0,0.0,0,2
2015,Neymar,52-3-7,5035.0,48.0,11.0,1.0,8.0,3.0,11.0,1.0,0.0,1.0,0.8579940417080437,0.1966236345580933,0.0536246276067527,11.0,0.0,0.0,0.0,0.0,0.0,0,3
2015,Robert Lewandowski,38-10-8,4599.0,32.0,11.0,1.0,128.0,56.0,2.0,0.0,14.0,6.0,0.6262230919765166,0.2152641878669275,1.095890410958904,11.0,0.0,0.0,0.0,0.0,0.0,0,4
2015,Luis Suárez,36-4-5,3713.0,26.0,19.0,0.0,,50.02255639097744,7.0,0.0,,,0.6302181524373821,0.4605440344734716,1.212504733419868,19.0,0.0,0.0,0.0,0.0,0.0,0,5
2015,Thomas Müller,41-8-9,4367.0,27.0,15.0,7.0,107.0,49.0,3.0,0.0,16.0,21.0,0.5564460728188688,0.3091367071215937,1.0098465765972064,15.0,0.0,0.0,0.0,0.0,0.0,0,6
2015,Eden Hazard,39-16-6,5153.0,21.0,11.0,7.0,90.0,38.0,4.0,0.0,27.0,26.0,0.3667766349699204,0.1921210945080535,0.6636910537550942,11.0,0.0,0.0,0.0,0.0,0.0,0,8
2015,Andrés Iniesta,35-4-7,3159.0,3.0,6.0,0.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0854700854700854,0.1709401709401709,0.0284900284900284,6.0,0.0,0.0,0.0,0.0,0.0,0,9
